decodedfeatures-imagery-VGG19_leaky-conv5_3-S3.zip,13002050,b8f515e144c3b96a4ef6646344c423bf
decodedfeatures-imagery-VGG19_leaky-conv5_4-S1.zip,13002053,fdda1cf07acaf43e7aab80fb5b345e2f
decodedfeatures-imagery-VGG19_leaky-conv5_4-S2.zip,13002056,473399aff19241a07e1f9a7b2c4cf3bd
decodedfeatures-imagery-VGG19_leaky-conv5_4-S3.zip,13002059,f2f7883293bd14e77b4478685ead7891
decodedfeatures-imagery-VGG19_leaky-fc6-S1.zip,13002062,9ddec1247b1ba4cbe8aede8ff1cbd78a
decodedfeatures-imagery-VGG19_leaky-fc6-S2.zip,13002065,72bb6ad5c628d8da291dce90558e1865
decodedfeatures-imagery-VGG19_leaky-fc6-S3.zip,13002068,026d25e3f274877876c35a5ea83d6bd4
decodedfeatures-imagery-VGG19_leaky-fc7-S1.zip,13002071,87a320c442351085dc1f54cb5fd78ece
decodedfeatures-imagery-VGG19_leaky-fc7-S2.zip,13002074,a47768ce8fbb81c8bed636215de019d7
decodedfeatures-imagery-VGG19_leaky-fc7-S3.zip,13002077,526f238796d96c799bc153135b15e219
decodedfeatures-imagery-VGG19_leaky-fc8-S1.zip,13002080,c0e363758ef50f503dc663134028219f
decodedfeatures-imagery-VGG19_leaky-fc8-S2.zip,13002083,851718f4faaf0019c9d1d8e050c1e0e3
decodedfeatures-imagery-VGG19_leaky-fc8-S3.zip,13002086,f967b67cdfc6a024a5b6b713920216e3
decodedfeatures-imagery-VGG19_leaky-pool1-S1.zip,13002092,4088c9b5c6a6f290a05759489c956080
decodedfeatures-imagery-VGG19_leaky-pool2-S1.zip,13002095,df78db925c665cdbeb6ada64dc2cf45e
decodedfeatures-imagery-VGG19_leaky-pool3-S1.zip,13002098,23c79064a2ad1fa2d5866c93f687d6d6
decodedfeatures-imagery-VGG19_leaky-pool4-S1.zip,13002101,77e02f6a452a79fced154849c8045392
decodedfeatures-imagery-VGG19_leaky-pool5-S1.zip,13002104,2531a3c85063069a9842b830a1b69fdf
estimated_vgg19LeakyReluAvePool_cnn_feat_std.mat,13004381,e839cf27a1103bd3480f62c62fa81034
estimated_vgg19_cnn_feat_std.mat,13004384,080d8a320f0615bebaf8cfba7d78e008
ilsvrc_2012_mean.npy,13004387,28a998b87558ea0cac23c83e718636b1
